"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1834929","46a5bd142225ab85a39abc25ef95b808f7b383ce83be369e439bde076a358a0e04adacebd4624792617ef1bc74ab39dbd6bcb51c07f6aef9f94f2649bfeba6e2","2024-06-04T21:08:00.000","1","DRIVER",,"1747882",,"TOYOTA","OTHER (EXPLAIN IN NARRATIVE)","IL","2018","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","N","STRAIGHT AHEAD","Y",,"1",,"unknown",,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834930","46a5bd142225ab85a39abc25ef95b808f7b383ce83be369e439bde076a358a0e04adacebd4624792617ef1bc74ab39dbd6bcb51c07f6aef9f94f2649bfeba6e2","2024-06-04T21:08:00.000","2","DRIVER",,"1747884",,"JEEP","PATRIOT","IL","2017","UNKNOWN","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD","N",,"1",,,,,"Y","Y",,,,,,,,"Y","Y","Y",,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834883","8fb45aad89aad6f2e791b79288ac4920b6d0f1f1067b0399f13c534511277c20ed38a672a796e859b7717eaf5548b4f75b66097093c799f23a78faee7d63156b","2024-06-04T21:00:00.000","1","DRIVER",,"1747851",,"CHEVROLET","C/K 1500","IL","2006","NONE","PICKUP","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834884","8fb45aad89aad6f2e791b79288ac4920b6d0f1f1067b0399f13c534511277c20ed38a672a796e859b7717eaf5548b4f75b66097093c799f23a78faee7d63156b","2024-06-04T21:00:00.000","2","DRIVER",,"1747841",,"JEEP","COMPASS","IL","2019","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834902","d3cc413e75c6e07f3cfb8029d2fb737c035a65c1ade9d5601be700daa6dc85992c9aaf6a3551d5ff174c1c56c156fe1ed94b0903f3a5431a07b396d77974adfd","2024-06-04T20:53:00.000","1","DRIVER",,"1747855",,"CHEVROLET","OTHER (EXPLAIN IN NARRATIVE)","IL","1988","UNKNOWN","PASSENGER","UNKNOWN/NA","S","UNKNOWN/NA",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834903","d3cc413e75c6e07f3cfb8029d2fb737c035a65c1ade9d5601be700daa6dc85992c9aaf6a3551d5ff174c1c56c156fe1ed94b0903f3a5431a07b396d77974adfd","2024-06-04T20:53:00.000","2","PARKED",,"1747859",,"TESLA","MODEL Y","IL","2022","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","PARKED",,,"0",,,,,,,,,,"Y","Y",,,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834881","ae723b4da1c4b0ed5632a70f67d823ef008f85fc2c0ccfae3ee43e3e98c26e66f600b2d3355a7979e78668207727c3cea1e1ca4efbd52dedf6ca5c1bd914c412","2024-06-04T20:45:00.000","1","DRIVER",,"1747839",,"HONDA","ACCORD","IL","2003","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834882","ae723b4da1c4b0ed5632a70f67d823ef008f85fc2c0ccfae3ee43e3e98c26e66f600b2d3355a7979e78668207727c3cea1e1ca4efbd52dedf6ca5c1bd914c412","2024-06-04T20:45:00.000","2","DRIVER","3","1747840",,"TOYOTA","CAMRY","IN","2011","UNKNOWN","PASSENGER","PERSONAL","SE","TURNING RIGHT",,,"4",,,,,,,,,,"Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835331","baf03cdd57530cb302a99411bd4786a450fffefee1e3f89d2bc1b2b0026d02c61056ec64feb69d215ba1e4d6bc6b78726714f935c9d0680e4adb200a98f97654","2024-06-04T20:40:00.000","1","DRIVER",,"1748265",,"CHEVROLET","CRUZE","IL","2016","UNKNOWN","PASSENGER","PERSONAL","NW","TURNING LEFT",,,"1",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835332","baf03cdd57530cb302a99411bd4786a450fffefee1e3f89d2bc1b2b0026d02c61056ec64feb69d215ba1e4d6bc6b78726714f935c9d0680e4adb200a98f97654","2024-06-04T20:40:00.000","2","DRIVER",,"1748269",,"AUDI","Q5","IL","2012","NONE","PASSENGER","PERSONAL","N","TURNING LEFT",,,"1",,,,,,,,,,,"Y",,,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835009","1b1e2a3b17fdc0660e9ac80ffecf83605616db6fe8c18e3ffc726cafbf14012443f8273e43202b89b8ea395c8b8112951c5b6c93b7175364132ea301d7159035","2024-06-04T20:35:00.000","2","DRIVER",,"1747957",,"FORD","FUSION","IL","2016","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,"Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835010","1b1e2a3b17fdc0660e9ac80ffecf83605616db6fe8c18e3ffc726cafbf14012443f8273e43202b89b8ea395c8b8112951c5b6c93b7175364132ea301d7159035","2024-06-04T20:35:00.000","1","DRIVER",,"1747962",,"DODGE","DURANGO","IL","2021","UNKNOWN","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,"Y","Y","Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834860","70ba360c7c0a0b6bcfd7598467edfabbc4b98eb719e2ff1e08a54ff16b456314f3d7e87f27d20c0dd9faf0b1d9c3307620c128ec8089b95d3a64ddf76753d995","2024-06-04T20:31:00.000","1","DRIVER",,"1747822",,"CHEVROLET","TRAX","IL","2013","NONE","PASSENGER","PERSONAL","E","TURNING RIGHT","Y",,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834861","70ba360c7c0a0b6bcfd7598467edfabbc4b98eb719e2ff1e08a54ff16b456314f3d7e87f27d20c0dd9faf0b1d9c3307620c128ec8089b95d3a64ddf76753d995","2024-06-04T20:31:00.000","2","DRIVER","1","1747826",,"MERCEDES-BENZ","300 SERIES","IL","2018","NONE","PASSENGER","PERSONAL","S","TURNING LEFT",,,"2",,,,,,,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834877","1060998a51e3bee9d6c84ef402b07ad2eede9e961203d39b81e77630246c8fa1a4ce4e976923f47cfac283a191a3710e8c35b308cbfdaf9f47e162ed8f1fc795","2024-06-04T20:30:00.000","1","DRIVER",,"1747835",,"HYUNDAI","ACCENT","IL","2016","NONE","PASSENGER","PERSONAL","E","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,,,,,,,,,"Y","Y","Y","N",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834878","1060998a51e3bee9d6c84ef402b07ad2eede9e961203d39b81e77630246c8fa1a4ce4e976923f47cfac283a191a3710e8c35b308cbfdaf9f47e162ed8f1fc795","2024-06-04T20:30:00.000","2","DRIVER",,"1747842",,"CHEVROLET","SILVERADO","IL","2011","NONE","PICKUP","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834855","5d0bbfa8b3f54ae92b20970a75471625aef111672c396853fe667ecbb672f6343381cdf4d6f6842c1b41234e93ff687fc25e4598b922c46cd401b7507c3f1626","2024-06-04T20:20:00.000","1","DRIVER",,"1747819",,"JEEP","PATRIOT","IL","2014","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834889","22261514b2a28b54fd7414d54e41d3c0a6e04dd631e2e0ff540da52963d0e83f6e13be00ac320161942f22bacb20f76bdd5106c5666e7387b1cf6f6c2eb5cd80","2024-06-04T20:19:00.000","1","DRIVER",,"1747849",,"FORD","FUSION","IL","2024","NONE","PASSENGER","PERSONAL","SW","TURNING LEFT",,,"1",,,,"Y",,,,,,,,,,,,,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834890","22261514b2a28b54fd7414d54e41d3c0a6e04dd631e2e0ff540da52963d0e83f6e13be00ac320161942f22bacb20f76bdd5106c5666e7387b1cf6f6c2eb5cd80","2024-06-04T20:19:00.000","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834900","aa6c847e88267b3301d391d0cb605d3d2b185666f2567935f3bfac8dfdfdd51f1e8ec0313bbaa6a65b6fde76a5c065f16b5dab43b2161ac83f2e95aa1329921b","2024-06-04T20:15:00.000","1","DRIVER",,"1747854",,"UNKNOWN","MOTORIZED","IL",,"NONE","TRUCK - SINGLE UNIT","TOW TRUCK","NE","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,,,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834901","aa6c847e88267b3301d391d0cb605d3d2b185666f2567935f3bfac8dfdfdd51f1e8ec0313bbaa6a65b6fde76a5c065f16b5dab43b2161ac83f2e95aa1329921b","2024-06-04T20:15:00.000","2","DRIVER","3","1747861",,"CHEVROLET","EQUINOX","IL","2020","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"4",,,,,"Y","N",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834867","d0b7647bda6b27bebf977d70afbf3f1676f303421a576916cd0369b3c6bc55b432d74650b10655e2247440256f1cff1383e23b8d1020033c4b877e8de29a5060","2024-06-04T20:14:00.000","1","DRIVER","1","1747825",,"NISSAN","FRONTIER","IL","2009","NONE","PICKUP","PERSONAL","E","BACKING",,,"2",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834868","d0b7647bda6b27bebf977d70afbf3f1676f303421a576916cd0369b3c6bc55b432d74650b10655e2247440256f1cff1383e23b8d1020033c4b877e8de29a5060","2024-06-04T20:14:00.000","2","PARKED",,"1747829",,"MINI","COOPER","IL","2006","NONE","PASSENGER","PERSONAL","E","PARKED",,,"0",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834953","876e018e0e2e47791486fefbd5713a01202cbc88b693649c6450a6dfcdd78df3fe1921abc0b2521d0486e218e0b55a930026c92dff9ceb16cdc504030b287816","2024-06-04T20:05:00.000","1","DRIVER",,"1747908",,"ACURA","TLX","IL","2022","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","TURNING RIGHT",,,"1",,,,,,,,,,,,,,"Y","Y","Y",,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834954","876e018e0e2e47791486fefbd5713a01202cbc88b693649c6450a6dfcdd78df3fe1921abc0b2521d0486e218e0b55a930026c92dff9ceb16cdc504030b287816","2024-06-04T20:05:00.000","2","DRIVER",,"1747910",,"CHEVROLET","EQUINOX","IL","2019","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","TURNING LEFT",,,"1",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834956","95ef2863a70fb474474ead2ee723642ccf67ecdf7d5a5c8ecfa2fab29c0ce14a3370ca8afd876255972ae2d374b66ba48ab01de5e97cbfcc9a572ea2a2145157","2024-06-04T20:05:00.000","1","DRIVER",,"1747907",,"CHEVROLET","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834957","95ef2863a70fb474474ead2ee723642ccf67ecdf7d5a5c8ecfa2fab29c0ce14a3370ca8afd876255972ae2d374b66ba48ab01de5e97cbfcc9a572ea2a2145157","2024-06-04T20:05:00.000","2","DRIVER",,"1747909",,"TOYOTA","RAV4","IL","2015","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834869","26012a6b659ab031f95620abb6804eab51a337c1aae1384c39495f263d73e0bd3c7e6b5ebca3e96af3ef02651d34dcf364307fa613d308fbd2781defd3385f62","2024-06-04T20:00:00.000","1","DRIVER",,"1747828",,"CHEVROLET","TAHOE","WI",,"UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834870","26012a6b659ab031f95620abb6804eab51a337c1aae1384c39495f263d73e0bd3c7e6b5ebca3e96af3ef02651d34dcf364307fa613d308fbd2781defd3385f62","2024-06-04T20:00:00.000","2","DRIVER",,"1747831",,"TOYOTA","RAV4","IL","2016","NONE","PASSENGER","TAXI/FOR HIRE","W","STRAIGHT AHEAD","Y",,"1",,"trevi towing","star auto",,,"Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835422","6ff85df3c254c743d7edae10a05583dd5de73b7543fa14f4a2d2317e550c424f1cbe3ecc65fb7c80fd29c606b4cb659c446d95fd608368bbe78bd5ea957c89bb","2024-06-04T20:00:00.000","1","DRIVER",,"1748352",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835423","6ff85df3c254c743d7edae10a05583dd5de73b7543fa14f4a2d2317e550c424f1cbe3ecc65fb7c80fd29c606b4cb659c446d95fd608368bbe78bd5ea957c89bb","2024-06-04T20:00:00.000","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834858","3f0495d4ddec1adb65788cbfa97a9a564013cc1050466009713e0f13726cf68959de007bab2e985d15d7c0a42a4f2a90d66f9ded350a76cd22367e6111962dbb","2024-06-04T19:40:00.000","1","DRIVER",,"1747818",,"TOYOTA","CAMRY","IL","2019","NONE","PASSENGER","PERSONAL","NW","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,"Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834859","3f0495d4ddec1adb65788cbfa97a9a564013cc1050466009713e0f13726cf68959de007bab2e985d15d7c0a42a4f2a90d66f9ded350a76cd22367e6111962dbb","2024-06-04T19:40:00.000","2","DRIVER",,"1747823",,"TOYOTA","PRIUS","IL","2013","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,"Y","Y","Y",,,"SIDE-LEFT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834873","46d43b4c7113b653a9310c457f5989ca754cdc46940a9fbfe58d28551ddef6cd3dfd7ad648024d1ed22d0a4327d2b3ba1a6e263abb5e4f7ba93232a09f295fd4","2024-06-04T19:38:00.000","1","DRIVER",,"1747832",,"CHEVROLET","CRUZE","IL","2014","NONE","PASSENGER","PERSONAL","S","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834874","46d43b4c7113b653a9310c457f5989ca754cdc46940a9fbfe58d28551ddef6cd3dfd7ad648024d1ed22d0a4327d2b3ba1a6e263abb5e4f7ba93232a09f295fd4","2024-06-04T19:38:00.000","2","DRIVER",,"1747836",,"NISSAN","X-TERRA","IL","2004","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834862","6eff5a63bb0cae912e03c0f561e04045e2990856376e4c9a410680561a392bf156f74eb6ce3647ee90d660b6908e7c8317ad11f53154273e6fc7e92454b0b480","2024-06-04T19:15:00.000","1","DRIVER",,"1747820",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","PICKUP","UNKNOWN/NA","N","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834863","6eff5a63bb0cae912e03c0f561e04045e2990856376e4c9a410680561a392bf156f74eb6ce3647ee90d660b6908e7c8317ad11f53154273e6fc7e92454b0b480","2024-06-04T19:15:00.000","2","PARKED",,"1747821",,"CHEVROLET","MALIBU","IL","2013","WHEELS","PASSENGER","UNKNOWN/NA","N","PARKED",,,"0",,,,,,,,,"Y","Y","Y","Y",,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834856","ab7afa1f7b258b126463a5ad0480037a9f1995d29d99597da4c90f78e611e32922b63cbed0f93e35f1b40fa17496117113235993878c901c4cc2286bfe3c962e","2024-06-04T19:15:00.000","1","DRIVER",,"1747814",,"NISSAN","VERSA","IL",,"UNKNOWN","PASSENGER","UNKNOWN/NA","S","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834857","ab7afa1f7b258b126463a5ad0480037a9f1995d29d99597da4c90f78e611e32922b63cbed0f93e35f1b40fa17496117113235993878c901c4cc2286bfe3c962e","2024-06-04T19:15:00.000","2","PARKED",,"1747817",,"CHEVROLET","BLAZER","IL","2019","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","PARKED",,,"0",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834885","c54d4c3936016517752d3790f43fa27ad51483829a4052ae2f9093e0d3f079432997323ff7320dbae48781ad67b35056d35f3c723c02685b8c7e836e6beb7d50","2024-06-04T19:15:00.000","1","DRIVER",,"1747844",,"HYUNDAI","ELANTRA","IL","2013","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"1",,,,,"Y","Y",,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834886","c54d4c3936016517752d3790f43fa27ad51483829a4052ae2f9093e0d3f079432997323ff7320dbae48781ad67b35056d35f3c723c02685b8c7e836e6beb7d50","2024-06-04T19:15:00.000","2","DRIVER",,"1747850",,"KIA","FORTE","IL","2017","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834864","7655ebab1b5d1ecabdcc7e99eb1ae60c7b7fc57f140478dfa8454030c9940a43d1acc5060fd9aa5485660c53930f0e7028c170730414a567e99f021a240cfec3","2024-06-04T19:14:00.000","1","DRIVER",,"1747848",,"FORD","FUSION","IL","2017","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"1",,"CITY OF CHICAGO","UNKNOWN",,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834865","7655ebab1b5d1ecabdcc7e99eb1ae60c7b7fc57f140478dfa8454030c9940a43d1acc5060fd9aa5485660c53930f0e7028c170730414a567e99f021a240cfec3","2024-06-04T19:14:00.000","2","PARKED",,"1747827",,"FORD","ECONOLINE E250","IL","2017","NONE","OTHER","PERSONAL","N","PARKED",,,"0",,,,,,"Y","Y","Y","Y","Y","Y",,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834866","7655ebab1b5d1ecabdcc7e99eb1ae60c7b7fc57f140478dfa8454030c9940a43d1acc5060fd9aa5485660c53930f0e7028c170730414a567e99f021a240cfec3","2024-06-04T19:14:00.000","3","PARKED",,"1747830",,"CHRYSLER","TOWN & COUNTRY","IL","2014","NONE","VAN/MINI-VAN","PERSONAL","N","PARKED",,,"0",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834829","7dc419895834015abb2b228191b12222381e80e1e82d8b72bef562c2f4dd55a21de01faa4bfb285f56576f0a2f1b488780b7da4b9f87f6d7118919a4b0ab0153","2024-06-04T19:00:00.000","1","DRIVER","2","1747788",,"HONDA","PILOT","IL","2022","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"3",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834830","7dc419895834015abb2b228191b12222381e80e1e82d8b72bef562c2f4dd55a21de01faa4bfb285f56576f0a2f1b488780b7da4b9f87f6d7118919a4b0ab0153","2024-06-04T19:00:00.000","2","DRIVER","1","1747796",,"CHEVROLET","TRAX","IL","2024","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"2",,,,,,,,,,,"Y","Y","Y","N","N",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834779","8b8c0d01f0d97b3554e6a64706b3a924b66a9aac6a83f3a52e507da394a27bd54db6214580d5cb9395c18619693cf319029fa862773e195c3922d04789899768","2024-06-04T19:00:00.000","1","DRIVER",,"1747746",,"VOLKSWAGEN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834780","8b8c0d01f0d97b3554e6a64706b3a924b66a9aac6a83f3a52e507da394a27bd54db6214580d5cb9395c18619693cf319029fa862773e195c3922d04789899768","2024-06-04T19:00:00.000","2","DRIVER",,"1747748",,"FORD","EXPLORER",,"2013","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,"Y",,,,,,,,,,,,"SIDE-RIGHT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834801","9ce37a4f300a45672963d7a6b618955548d4c6012e318bc02b928f5c4562b9ca819b8a08471707cb505497241f36c4aab237184a6412c0b4b409e4fc8782a650","2024-06-04T18:45:00.000","1","DRIVER",,"1747763",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","TRACTOR W/ SEMI-TRAILER","UNKNOWN/NA","N","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834802","9ce37a4f300a45672963d7a6b618955548d4c6012e318bc02b928f5c4562b9ca819b8a08471707cb505497241f36c4aab237184a6412c0b4b409e4fc8782a650","2024-06-04T18:45:00.000","2","DRIVER","1","1747766",,"CHEVROLET","EXPRESS","IL","2009","NONE","VAN/MINI-VAN","PERSONAL","N","STRAIGHT AHEAD",,,"2",,,,,,"Y","Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834803","92476a6c920362ec94787ac62dbcf46088e46343a69c8222ee9ca75865f73eb2b17fee3adc13e9f176a2ef4ff330468b28c6cd46fe3f5dec2f26086a2700127b","2024-06-04T18:40:00.000","1","DRIVER",,"1747761",,"FORD","ESCAPE","IL","2018","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834804","92476a6c920362ec94787ac62dbcf46088e46343a69c8222ee9ca75865f73eb2b17fee3adc13e9f176a2ef4ff330468b28c6cd46fe3f5dec2f26086a2700127b","2024-06-04T18:40:00.000","2","DRIVER",,"1747765",,"MAZDA","MAZDA3","IL","2017","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834784","2b09a7a8248ba8b29d4afd06b1b818b7c170122eb14eca1183d95d9eeb982d35e2aa2b7468e481a08de8515b33c4bd32f44cc202dec94d63ff892964f9102a05","2024-06-04T18:39:00.000","1","DRIVER",,"1747757","Y","FREIGHTLINER CORPORATION","OTHER (EXPLAIN IN NARRATIVE)","IL","2024","UNKNOWN","SINGLE UNIT TRUCK WITH TRAILER","COMMERCIAL - SINGLE UNIT","UNKNOWN","STRAIGHT AHEAD",,,"1",,,,,"N",,,,,,,,,,,"N",,"FRONT-RIGHT-CORNER","19387","2559423",,,"SIDE OF TRUCK",,"GLADIUS LEASING LLC","IL","HARWOOD HEIGHTS",,,,"N",,,,,,,,,,,,,,,"TRACTOR/SEMI-TRAILER",,,,,
